# DeFault:  java -jar default-1.0.0.jar testfiles/incomplete/garland.pddl testfiles/incomplete/garlandprob1.pddl dan.out  pode2 anytime strict 5
domain,problem,plan_id,plan_length,plan_robustness,total_time
freecell.pddl.4p_3a_0d.0,pfile2,2,20,1,10.897
freecell.pddl.4p_3a_0d.0,pfile3,1,12,0.03125,6.444
freecell.pddl.4p_3a_0d.0,pfile3,2,16,0.125,14.585
freecell.pddl.4p_3a_0d.0,pfile3,3,16,0.25,47.184
freecell.pddl.4p_3a_0d.0,pfile3,4,17,0.5,135.089
freecell.pddl.4p_3a_0d.0,pfile3,5,20,1,224.705
freecell.pddl.4p_3a_0d.0,pfile4,1,9,1,9.135
freecell.pddl.4p_3a_0d.0,pfile5,1,7,1,24.21
freecell.pddl.4p_3a_0d.0,pfile6,1,11,0.125,61.069
freecell.pddl.4p_3a_0d.0,pfile7,1,11,1,65.862
freecell.pddl.4p_3a_0d.0,pfile8,1,17,0.25,168.185
freecell.pddl.4p_3a_0d.0,pfile9,1,5,1,146.953
freecell.pddl.4p_3a_1d.0,pfile1,1,14,0.03125,2.602
freecell.pddl.4p_3a_1d.0,pfile2,1,23,0.0625,7.493
freecell.pddl.4p_3a_1d.0,pfile3,1,26,0.000488281,12.371
freecell.pddl.4p_3a_1d.0,pfile3,2,47,0.00195312,78.756
freecell.pddl.4p_3a_1d.0,pfile3,3,45,0.00390625,78.789
freecell.pddl.4p_3a_1d.0,pfile3,4,53,0.0078125,105.171
freecell.pddl.4p_3a_1d.0,pfile4,1,40,0.000244141,21.974
freecell.pddl.4p_3a_1d.0,pfile4,2,66,0.000488281,435.291
freecell.pddl.4p_3a_1d.0,pfile4,3,69,0.000976562,566.402
freecell.pddl.4p_3a_1d.0,pfile5,1,77,2.38419e-07,104.15
freecell.pddl.4p_3a_2d.0,pfile1,1,12,0.03125,2.664
freecell.pddl.4p_3a_2d.0,pfile2,1,6,0.25,8.327
freecell.pddl.4p_3a_2d.0,pfile2,2,13,0.5,40.201
freecell.pddl.4p_3a_2d.0,pfile2,3,9,1,56.971
freecell.pddl.4p_3a_2d.0,pfile3,1,11,0.015625,12.496
freecell.pddl.4p_3a_2d.0,pfile4,1,7,0.0625,18.328
freecell.pddl.4p_3a_2d.0,pfile5,1,6,0.25,68.158
freecell.pddl.4p_3a_3d.0,pfile1,1,16,0.03125,2.266
freecell.pddl.4p_3a_3d.0,pfile1,2,38,0.0390625,202.132
freecell.pddl.4p_3a_3d.0,pfile2,1,20,0.125,3.565
freecell.pddl.4p_3a_3d.0,pfile2,2,28,0.1875,439.929
freecell.pddl.4p_3a_3d.0,pfile2,3,22,0.5,711.668
freecell.pddl.4p_3a_3d.0,pfile3,1,25,0.0625,4.687
freecell.pddl.4p_3a_3d.0,pfile4,1,49,7.62939e-06,10.153
freecell.pddl.4p_3a_3d.0,pfile5,1,48,0.000976562,50.346
freecell.pddl.4p_3a_3d.0,pfile6,1,45,0.0625,29.534
freecell.pddl.4p_3a_3d.0,pfile7,1,64,1.19209e-07,33.225
freecell.pddl.4p_3a_3d.0,pfile8,1,68,1.52588e-05,57.489
freecell.pddl.4p_3a_3d.0,pfile9,1,88,1.30385e-08,73.027
freecell.pddl.4p_3a_3d.0,pfile10,1,92,2.98023e-08,129.715
freecell.pddl.4p_3a_4d.0,pfile1,1,22,0.00195312,4.267
freecell.pddl.4p_3a_4d.0,pfile1,2,16,0.0078125,213.717
freecell.pddl.4p_3a_4d.0,pfile2,1,34,7.62939e-06,11.858
freecell.pddl.4p_3a_4d.0,pfile3,1,30,9.53674e-07,19.826
freecell.pddl.4p_3a_4d.0,pfile4,1,40,4.76837e-07,39.2
freecell.pddl.4p_3a_4d.0,pfile5,1,67,5.68434e-14,169.066
freecell.pddl.4p_3a_5d.0,pfile1,1,19,0.000244141,3.093
freecell.pddl.4p_3a_5d.0,pfile2,1,10,0.015625,5.744
freecell.pddl.4p_3a_5d.0,pfile3,1,25,3.05176e-05,10.02
freecell.pddl.4p_3a_5d.0,pfile4,1,13,0.00585938,18.129
freecell.pddl.4p_3a_5d.0,pfile5,1,11,0.00585938,34.539
freecell.pddl.4p_3a_5d.0,pfile6,1,21,9.15527e-05,72.078
freecell.pddl.4p_3a_5d.0,pfile7,1,14,0.00390625,68.179
freecell.pddl.4p_3a_5d.0,pfile8,1,25,0.00012207,130.439
freecell.pddl.4p_3a_5d.0,pfile9,1,9,0.00390625,122.631
freecell.pddl.4p_3a_5d.0,pfile10,1,15,0.00146484,252.037
freecell.pddl.4p_4a_0d.0,pfile1,1,19,0.0078125,3.276
freecell.pddl.4p_4a_0d.0,pfile1,2,16,0.015625,25.57
freecell.pddl.4p_4a_0d.0,pfile1,3,13,0.0625,27.52
freecell.pddl.4p_4a_0d.0,pfile2,1,20,0.00390625,4.546
freecell.pddl.4p_4a_0d.0,pfile3,1,25,0.015625,8.613
freecell.pddl.4p_4a_0d.0,pfile4,1,50,0.000488281,45.97
freecell.pddl.4p_4a_0d.0,pfile5,1,19,0.5,27.531
freecell.pddl.4p_4a_0d.0,pfile6,1,26,0.125,75.243
freecell.pddl.4p_4a_0d.0,pfile7,1,14,1,64.018
freecell.pddl.4p_4a_0d.0,pfile8,1,26,0.125,187.674
freecell.pddl.4p_4a_0d.0,pfile9,1,9,1,150.607
freecell.pddl.4p_4a_1d.0,pfile1,1,14,0.0078125,2.287
freecell.pddl.4p_4a_1d.0,pfile1,2,22,0.015625,735.5
freecell.pddl.4p_4a_1d.0,pfile2,1,6,0.03125,3.501
freecell.pddl.4p_4a_1d.0,pfile3,1,12,0.00390625,8.487
freecell.pddl.4p_4a_1d.0,pfile4,1,9,0.00390625,12.651
freecell.pddl.4p_4a_1d.0,pfile5,1,7,0.0078125,35.696
freecell.pddl.4p_4a_1d.0,pfile6,1,22,0.000244141,121.713
freecell.pddl.4p_4a_1d.0,pfile7,1,9,0.00390625,100.741
freecell.pddl.4p_4a_1d.0,pfile8,1,19,3.05176e-05,287.844
freecell.pddl.4p_4a_1d.0,pfile9,1,5,0.03125,245.491
freecell.pddl.4p_4a_2d.0,pfile1,1,21,1.52588e-05,9.69
freecell.pddl.4p_4a_2d.0,pfile2,1,23,0.0078125,53.704
freecell.pddl.4p_4a_2d.0,pfile2,2,32,0.015625,696.134
freecell.pddl.4p_4a_2d.0,pfile3,1,25,0.00390625,119.515
freecell.pddl.4p_4a_3d.0,pfile1,1,14,0.03125,6.946
freecell.pddl.4p_4a_3d.0,pfile2,1,18,0.0625,34.857
freecell.pddl.4p_4a_3d.0,pfile3,1,22,0.000976562,425.622
freecell.pddl.4p_4a_5d.0,pfile1,1,13,0.00390625,11.774
freecell.pddl.4p_4a_5d.0,pfile2,1,5,0.25,113.884
freecell.pddl.4p_4a_5d.0,pfile2,2,5,0.5,132.676
freecell.pddl.4p_5a_0d.0,pfile1,1,12,0.000976562,2.641
freecell.pddl.4p_5a_0d.0,pfile1,2,16,0.00146484,8.097
freecell.pddl.4p_5a_0d.0,pfile1,3,26,0.00219727,26.143
freecell.pddl.4p_5a_0d.0,pfile1,4,14,0.00439453,31.357
freecell.pddl.4p_5a_0d.0,pfile1,5,52,0.0065918,181.536
freecell.pddl.4p_5a_0d.0,pfile1,6,41,0.0131836,267.292
freecell.pddl.4p_5a_0d.0,pfile2,1,24,7.62939e-06,5.641
freecell.pddl.4p_5a_0d.0,pfile3,1,34,1.49012e-08,14.091
freecell.pddl.4p_5a_0d.0,pfile3,2,47,4.47035e-08,22.996
freecell.pddl.4p_5a_0d.0,pfile3,3,48,1.19209e-07,24.122
freecell.pddl.4p_5a_0d.0,pfile3,4,41,4.76837e-07,26.984
freecell.pddl.4p_5a_0d.0,pfile3,5,44,7.15256e-07,53.716
freecell.pddl.4p_5a_0d.0,pfile4,1,36,5.96046e-08,28.235
freecell.pddl.4p_5a_1d.0,pfile1,1,10,0.0078125,6.484
freecell.pddl.4p_5a_1d.0,pfile1,2,15,0.015625,711.104
freecell.pddl.4p_5a_1d.0,pfile1,3,19,0.03125,733.551
freecell.pddl.4p_5a_1d.0,pfile2,1,11,0.015625,58.641
freecell.pddl.4p_5a_1d.0,pfile3,1,12,0.00390625,147.289
freecell.pddl.4p_5a_2d.0,pfile1,1,23,7.62939e-06,9.379
freecell.pddl.4p_5a_2d.0,pfile1,2,28,0.000244141,797.223
freecell.pddl.4p_5a_2d.0,pfile2,1,10,0.015625,82.209
freecell.pddl.4p_5a_2d.0,pfile3,1,16,0.015625,201.084
freecell.pddl.4p_5a_3d.0,pfile1,1,16,0.000244141,3.707
freecell.pddl.4p_5a_3d.0,pfile2,1,24,1.49012e-08,14.354
freecell.pddl.4p_5a_3d.0,pfile3,1,28,2.98023e-08,28.473
freecell.pddl.4p_5a_3d.0,pfile4,1,61,0,319.081
freecell.pddl.4p_5a_3d.0,pfile5,1,105,1.11022e-16,704.977
freecell.pddl.4p_5a_5d.0,pfile1,1,8,0.125,11.288
freecell.pddl.4p_5a_5d.0,pfile1,2,7,0.25,244.016
freecell.pddl.4p_5a_5d.0,pfile2,1,8,0.0625,124.786
freecell.pddl.5p_0a_0d.0,pfile1,1,11,0.125,1.986
freecell.pddl.5p_0a_0d.0,pfile1,2,24,0.25,4.969
freecell.pddl.5p_0a_0d.0,pfile1,3,47,0.5,6.887
freecell.pddl.5p_0a_0d.0,pfile1,4,28,1,9.095
freecell.pddl.5p_0a_0d.0,pfile2,1,16,0.015625,2.791
freecell.pddl.5p_0a_0d.0,pfile2,2,27,0.03125,6.815
freecell.pddl.5p_0a_0d.0,pfile2,3,28,0.0625,6.817
freecell.pddl.5p_0a_0d.0,pfile2,4,27,0.125,6.863
freecell.pddl.5p_0a_0d.0,pfile2,5,37,0.25,7.707
freecell.pddl.5p_0a_0d.0,pfile2,6,35,0.5,8.394
freecell.pddl.5p_0a_0d.0,pfile2,7,46,1,10.203
freecell.pddl.5p_0a_0d.0,pfile3,1,17,0.000976562,3.277
freecell.pddl.5p_0a_0d.0,pfile3,2,34,0.00390625,7.683
freecell.pddl.5p_0a_0d.0,pfile3,3,31,0.0078125,7.733
freecell.pddl.5p_0a_0d.0,pfile3,4,34,0.015625,7.809
freecell.pddl.5p_0a_0d.0,pfile3,5,33,0.03125,7.921
freecell.pddl.5p_0a_0d.0,pfile3,6,51,0.0625,11.748
freecell.pddl.5p_0a_0d.0,pfile3,7,53,0.125,12.365
freecell.pddl.5p_0a_0d.0,pfile3,8,52,0.25,12.986
freecell.pddl.5p_0a_0d.0,pfile4,1,21,0.0078125,4.197
freecell.pddl.5p_0a_0d.0,pfile4,2,55,0.015625,14.305
freecell.pddl.5p_0a_0d.0,pfile5,1,30,0.000976562,6.91
freecell.pddl.5p_0a_0d.0,pfile5,2,74,0.00390625,44.024
freecell.pddl.5p_0a_0d.0,pfile5,3,75,0.0078125,44.049
freecell.pddl.5p_0a_0d.0,pfile5,4,76,0.015625,47.436
freecell.pddl.5p_0a_0d.0,pfile5,5,88,0.03125,53.276
freecell.pddl.5p_0a_0d.0,pfile6,1,33,0.00012207,9.582
freecell.pddl.5p_0a_0d.0,pfile6,2,55,0.000244141,97.711
freecell.pddl.5p_0a_0d.0,pfile6,3,64,0.000488281,115.558
freecell.pddl.5p_0a_0d.0,pfile6,4,60,0.000976562,126.677
freecell.pddl.5p_0a_0d.0,pfile6,5,60,0.00195312,140.308
freecell.pddl.5p_0a_0d.0,pfile6,6,74,0.00390625,215.833
freecell.pddl.5p_0a_0d.0,pfile7,1,36,0.000244141,11.027
freecell.pddl.5p_0a_0d.0,pfile7,2,71,0.00195312,114.788
freecell.pddl.5p_0a_0d.0,pfile7,3,72,0.00390625,127.792
freecell.pddl.5p_0a_0d.0,pfile7,4,77,0.0078125,513.628
freecell.pddl.5p_0a_0d.0,pfile7,5,89,0.015625,646.474
freecell.pddl.5p_0a_0d.0,pfile8,1,39,6.10352e-05,20.887
freecell.pddl.5p_0a_0d.0,pfile8,2,69,0.00012207,302.846
freecell.pddl.5p_0a_0d.0,pfile8,3,74,0.000244141,345.333
freecell.pddl.5p_0a_0d.0,pfile8,4,96,0.000488281,450.397
freecell.pddl.5p_0a_0d.0,pfile8,5,112,0.000976562,612.712
freecell.pddl.5p_0a_0d.0,pfile8,6,85,0.00195312,709.297
freecell.pddl.5p_0a_0d.0,pfile9,1,40,6.10352e-05,17.765
freecell.pddl.5p_0a_0d.0,pfile9,2,111,0.00012207,624.482
freecell.pddl.5p_0a_0d.0,pfile10,1,41,7.62939e-06,37.361
freecell.pddl.5p_0a_1d.0,pfile1,1,22,0.0625,4.06
freecell.pddl.5p_0a_1d.0,pfile1,2,57,0.0625,9.418
freecell.pddl.5p_0a_1d.0,pfile1,3,34,0.125,9.655
freecell.pddl.5p_0a_1d.0,pfile1,4,46,0.0820312,13.062
freecell.pddl.5p_0a_1d.0,pfile1,5,25,0.3125,16.325
freecell.pddl.5p_0a_1d.0,pfile2,1,27,0.25,10.4
freecell.pddl.5p_0a_1d.0,pfile2,2,47,0.15625,112.172
freecell.pddl.5p_0a_1d.0,pfile2,3,71,0.0791016,174.217
freecell.pddl.5p_0a_1d.0,pfile3,1,32,0.25,18
freecell.pddl.5p_0a_1d.0,pfile4,1,43,1,31.92
freecell.pddl.5p_0a_1d.0,pfile5,1,49,0.0625,121.567
freecell.pddl.5p_0a_2d.0,pfile1,1,21,0.015625,7.141
freecell.pddl.5p_0a_2d.0,pfile2,1,26,0.00012207,66.072
freecell.pddl.5p_0a_2d.0,pfile3,1,26,0.00195312,194.019
freecell.pddl.5p_0a_3d.0,pfile1,1,12,0.015625,5.048
freecell.pddl.5p_0a_3d.0,pfile1,2,21,0.03125,13.745
freecell.pddl.5p_0a_3d.0,pfile2,1,15,0.00390625,41.461
freecell.pddl.5p_0a_3d.0,pfile3,1,15,0.00390625,91.798
freecell.pddl.5p_0a_4d.0,pfile1,1,16,0.25,3.127
freecell.pddl.5p_0a_4d.0,pfile1,2,17,0.375,8.131
freecell.pddl.5p_0a_4d.0,pfile1,3,21,0.75,9.559
freecell.pddl.5p_0a_4d.0,pfile2,1,22,0.0625,9.509
freecell.pddl.5p_0a_4d.0,pfile2,2,47,0.0527344,316.853
freecell.pddl.5p_0a_4d.0,pfile2,3,79,0.1875,431.039
freecell.pddl.5p_0a_4d.0,pfile2,4,55,0.3125,515.78
freecell.pddl.5p_0a_4d.0,pfile2,5,60,0.75,826.197
freecell.pddl.5p_0a_4d.0,pfile3,1,30,6.10352e-05,16.72
freecell.pddl.5p_0a_4d.0,pfile4,1,34,1.71661e-05,27.823
freecell.pddl.5p_0a_4d.0,pfile5,1,41,0.000137329,105.763
freecell.pddl.5p_0a_5d.0,pfile1,1,14,0.03125,4.199
freecell.pddl.5p_0a_5d.0,pfile2,1,23,0.0078125,12.088
freecell.pddl.5p_0a_5d.0,pfile3,1,37,0.00012207,22.149
freecell.pddl.5p_0a_5d.0,pfile4,1,40,0.000976562,37.885
freecell.pddl.5p_0a_5d.0,pfile5,1,52,1.52588e-05,146.273
freecell.pddl.5p_1a_0d.0,pfile1,1,12,1,5.099
freecell.pddl.5p_1a_0d.0,pfile2,1,12,1,30.496
freecell.pddl.5p_1a_0d.0,pfile3,1,15,0.5,71.837
freecell.pddl.5p_1a_1d.0,pfile1,1,12,1,7.792
freecell.pddl.5p_1a_1d.0,pfile2,1,6,1,65.892
freecell.pddl.5p_1a_2d.0,pfile1,1,23,0.125,5.801
freecell.pddl.5p_1a_2d.0,pfile1,2,26,0.25,44.683
freecell.pddl.5p_1a_2d.0,pfile1,3,36,0.5,68.513
freecell.pddl.5p_1a_2d.0,pfile1,4,29,1,207.371
freecell.pddl.5p_1a_2d.0,pfile2,1,29,0.015625,11.411
freecell.pddl.5p_1a_2d.0,pfile3,1,33,0.0078125,20.964
freecell.pddl.5p_1a_2d.0,pfile4,1,39,0.000488281,44.367
freecell.pddl.5p_1a_2d.0,pfile5,1,50,3.8147e-06,186.019
freecell.pddl.5p_2a_0d.0,pfile1,1,16,0.125,4.979
freecell.pddl.5p_2a_0d.0,pfile1,2,18,0.25,103.79
freecell.pddl.5p_2a_0d.0,pfile2,1,19,0.0625,19.766
freecell.pddl.5p_2a_1d.0,pfile1,1,18,0.00390625,3.367
freecell.pddl.5p_2a_1d.0,pfile1,2,34,0.0032959,121.202
freecell.pddl.5p_2a_1d.0,pfile2,1,25,0.00195312,11.27
freecell.pddl.5p_2a_1d.0,pfile2,2,35,0.00390625,79.904
freecell.pddl.5p_2a_1d.0,pfile3,1,32,0.000244141,19.694
freecell.pddl.5p_2a_1d.0,pfile4,1,38,3.05176e-05,34.16
freecell.pddl.5p_2a_1d.0,pfile5,1,51,3.8147e-06,122.276
freecell.pddl.5p_2a_2d.0,pfile2,1,9,0.03125,8.579
freecell.pddl.5p_2a_2d.0,pfile3,1,9,0.00390625,17.494
freecell.pddl.5p_2a_2d.0,pfile4,1,11,0.00390625,28.843
freecell.pddl.5p_2a_2d.0,pfile5,1,9,0.00195312,98.362
freecell.pddl.5p_2a_3d.0,pfile1,1,14,0.00195312,3.516
freecell.pddl.5p_2a_3d.0,pfile1,2,51,0.00292969,577.308
freecell.pddl.5p_2a_3d.0,pfile2,1,22,3.05176e-05,13.726
freecell.pddl.5p_2a_3d.0,pfile3,1,22,3.8147e-06,20.349
freecell.pddl.5p_2a_3d.0,pfile4,1,63,1.86265e-09,115.172
freecell.pddl.5p_2a_3d.0,pfile5,1,59,1.86265e-09,177.721
freecell.pddl.5p_2a_4d.0,pfile1,1,12,0.03125,3.512
freecell.pddl.5p_2a_4d.0,pfile2,1,24,0.00390625,13.714
freecell.pddl.5p_2a_4d.0,pfile3,1,25,6.10352e-05,22.87
freecell.pddl.5p_2a_4d.0,pfile4,1,49,2.86102e-06,49.704
freecell.pddl.5p_2a_4d.0,pfile5,1,47,9.53674e-07,163.579
freecell.pddl.5p_2a_5d.0,pfile1,1,15,0.125,7.183
freecell.pddl.5p_2a_5d.0,pfile1,2,20,0.25,96.617
freecell.pddl.5p_2a_5d.0,pfile2,1,26,0.015625,45.126
freecell.pddl.5p_2a_5d.0,pfile3,1,55,0.0078125,130.632
freecell.pddl.5p_2a_5d.0,pfile4,1,51,3.8147e-06,230.123
freecell.pddl.5p_3a_0d.0,pfile1,1,19,0.00195312,2.994
freecell.pddl.5p_3a_0d.0,pfile1,2,20,0.00390625,80.712
freecell.pddl.5p_3a_0d.0,pfile1,3,18,0.0078125,81.37
freecell.pddl.5p_3a_0d.0,pfile2,1,26,0.000244141,3.673
freecell.pddl.5p_3a_0d.0,pfile2,2,41,0.000488281,34.809
freecell.pddl.5p_3a_0d.0,pfile2,3,37,0.000976562,66.638
freecell.pddl.5p_3a_0d.0,pfile2,4,37,0.00195312,68.556
freecell.pddl.5p_3a_0d.0,pfile2,5,55,0.00390625,299.598
freecell.pddl.5p_3a_0d.0,pfile2,6,46,0.0078125,779.452
freecell.pddl.5p_3a_0d.0,pfile3,1,24,0.000976562,3.905
freecell.pddl.5p_3a_0d.0,pfile4,1,41,1.52588e-05,6.334
freecell.pddl.5p_3a_0d.0,pfile5,1,62,5.96046e-08,28.773
freecell.pddl.5p_3a_0d.0,pfile6,1,46,2.38419e-07,18.047
freecell.pddl.5p_3a_0d.0,pfile7,1,84,2.91038e-11,52.13
freecell.pddl.5p_3a_0d.0,pfile8,1,80,1.49012e-08,53.332
freecell.pddl.5p_3a_0d.0,pfile9,1,94,1.16415e-10,92.903
freecell.pddl.5p_3a_0d.0,pfile10,1,60,1.19209e-07,57.547
freecell.pddl.5p_3a_1d.0,pfile1,1,22,0.000976562,4.047
freecell.pddl.5p_3a_1d.0,pfile1,2,16,0.00195312,872.756
freecell.pddl.5p_3a_1d.0,pfile2,1,28,0.00012207,12.697
freecell.pddl.5p_3a_1d.0,pfile3,1,25,0.000244141,20.517
freecell.pddl.5p_3a_1d.0,pfile4,1,62,4.76837e-07,46.711
freecell.pddl.5p_3a_1d.0,pfile5,1,52,9.53674e-07,193.504
freecell.pddl.5p_3a_2d.0,pfile1,1,13,0.00390625,3.332
freecell.pddl.5p_3a_2d.0,pfile2,1,19,0.00195312,5.526
freecell.pddl.5p_3a_2d.0,pfile3,1,24,0.00012207,10.145
freecell.pddl.5p_3a_2d.0,pfile4,1,55,2.98023e-08,147.696
freecell.pddl.5p_3a_2d.0,pfile5,1,41,9.53674e-07,85.274
freecell.pddl.5p_3a_2d.0,pfile7,1,62,2.23517e-08,536.625
freecell.pddl.5p_3a_3d.0,pfile1,1,5,0.03125,7.159
freecell.pddl.5p_3a_3d.0,pfile2,1,5,0.03125,73.264
freecell.pddl.5p_3a_3d.0,pfile3,1,6,0.0078125,236.384
freecell.pddl.5p_3a_4d.0,pfile1,1,11,0.125,8.364
freecell.pddl.5p_3a_4d.0,pfile1,2,18,0.25,36.69
freecell.pddl.5p_3a_4d.0,pfile1,3,23,0.5,166.972
freecell.pddl.5p_3a_4d.0,pfile2,1,22,0.000976562,48.546
freecell.pddl.5p_3a_4d.0,pfile3,1,27,0.000976562,116.163
freecell.pddl.5p_3a_4d.0,pfile4,1,39,9.53674e-07,250.106
freecell.pddl.5p_3a_5d.0,pfile1,1,17,0.000976562,9.499
freecell.pddl.5p_3a_5d.0,pfile1,2,41,0.000686646,267.361
freecell.pddl.5p_3a_5d.0,pfile2,1,22,7.62939e-06,56.929
freecell.pddl.5p_3a_5d.0,pfile3,1,26,1.11759e-08,167.591
freecell.pddl.5p_4a_0d.0,pfile1,1,20,6.10352e-05,2.483
freecell.pddl.5p_4a_0d.0,pfile1,2,29,0.00012207,46.131
freecell.pddl.5p_4a_0d.0,pfile1,3,23,0.000244141,51.177
freecell.pddl.5p_4a_0d.0,pfile1,4,29,0.000488281,89.966
freecell.pddl.5p_4a_0d.0,pfile2,1,24,6.10352e-05,4.637
freecell.pddl.5p_4a_0d.0,pfile3,1,41,9.31323e-10,59.702
freecell.pddl.5p_4a_1d.0,pfile1,1,19,0.0078125,2.812
freecell.pddl.5p_4a_1d.0,pfile1,2,26,0.0117188,7.387
freecell.pddl.5p_4a_1d.0,pfile1,3,24,0.0234375,8.177
freecell.pddl.5p_4a_1d.0,pfile1,4,22,0.0625,17.386
freecell.pddl.5p_4a_1d.0,pfile3,1,30,6.10352e-05,7.673
freecell.pddl.5p_4a_1d.0,pfile3,2,43,0.00012207,133.131
freecell.pddl.5p_4a_1d.0,pfile4,1,39,1.90735e-06,14.582
freecell.pddl.5p_4a_1d.0,pfile4,2,89,3.8147e-06,168.816
freecell.pddl.5p_4a_1d.0,pfile4,3,77,7.62939e-06,277.609
freecell.pddl.5p_4a_1d.0,pfile4,4,83,1.14441e-05,345.233
freecell.pddl.5p_4a_1d.0,pfile4,5,79,2.28882e-05,377.556
freecell.pddl.5p_4a_1d.0,pfile7,1,57,1.49012e-08,441.875
freecell.pddl.5p_4a_2d.0,pfile1,1,25,3.8147e-06,4.206
freecell.pddl.5p_4a_2d.0,pfile2,1,24,5.96046e-08,10.587
freecell.pddl.5p_4a_2d.0,pfile3,1,36,3.63798e-12,22.512
freecell.pddl.5p_4a_2d.0,pfile4,1,49,6.66134e-16,68.01
freecell.pddl.5p_4a_2d.0,pfile5,1,56,0,177.98
freecell.pddl.5p_4a_4d.0,pfile1,1,20,4.76837e-07,6.858
freecell.pddl.5p_4a_4d.0,pfile1,2,26,7.15256e-07,12.745
freecell.pddl.5p_4a_4d.0,pfile1,3,36,1.43051e-06,87.386
freecell.pddl.5p_4a_4d.0,pfile2,1,23,1.90735e-06,45.243
freecell.pddl.5p_4a_4d.0,pfile3,1,31,1.90735e-06,98.475
freecell.pddl.5p_4a_4d.0,pfile4,1,46,2.32831e-10,224.16
freecell.pddl.5p_4a_5d.0,pfile1,1,18,0.000488281,11.925
freecell.pddl.5p_4a_5d.0,pfile2,1,14,0.00390625,71.281
freecell.pddl.5p_4a_5d.0,pfile3,1,20,0.015625,185.368
freecell.pddl.5p_5a_0d.0,pfile1,1,14,1.71661e-05,6.696
freecell.pddl.5p_5a_0d.0,pfile1,2,17,6.86646e-05,13.496
freecell.pddl.5p_5a_0d.0,pfile1,3,16,0.000137329,14.887
freecell.pddl.5p_5a_0d.0,pfile1,4,17,0.000274658,53.058
freecell.pddl.5p_5a_0d.0,pfile1,5,19,0.000480652,119.46
freecell.pddl.5p_5a_0d.0,pfile1,6,19,0.000617981,121.953
freecell.pddl.5p_5a_0d.0,pfile1,7,16,0.00123596,192.681
freecell.pddl.5p_5a_0d.0,pfile1,8,17,0.00247192,194.181
freecell.pddl.5p_5a_0d.0,pfile2,1,19,0.0234375,38.45
freecell.pddl.5p_5a_0d.0,pfile2,2,32,0.0625,195.856
freecell.pddl.5p_5a_0d.0,pfile3,1,31,1.90735e-06,289.794
freecell.pddl.5p_5a_0d.0,pfile4,1,37,9.38773e-07,207.724
freecell.pddl.5p_5a_1d.0,pfile1,1,18,7.62939e-06,3.644
freecell.pddl.5p_5a_1d.0,pfile1,2,28,1.52588e-05,18.715
freecell.pddl.5p_5a_1d.0,pfile1,3,22,3.05176e-05,19.595
freecell.pddl.5p_5a_1d.0,pfile1,4,36,6.10352e-05,304.18
freecell.pddl.5p_5a_1d.0,pfile2,1,24,5.72205e-06,15.968
freecell.pddl.5p_5a_1d.0,pfile3,1,27,7.15256e-07,29.657
freecell.pddl.5p_5a_1d.0,pfile4,1,39,4.65661e-10,51.179
freecell.pddl.5p_5a_1d.0,pfile5,1,43,1.39698e-09,220.46
freecell.pddl.5p_5a_2d.0,pfile1,1,11,0.00195312,2.323
freecell.pddl.5p_5a_2d.0,pfile1,2,23,0.00164795,9.994
freecell.pddl.5p_5a_2d.0,pfile1,3,17,0.00439453,28.334
freecell.pddl.5p_5a_2d.0,pfile2,1,11,0.00195312,2.521
freecell.pddl.5p_5a_2d.0,pfile3,1,12,0.015625,3.579
freecell.pddl.5p_5a_2d.0,pfile4,1,17,0.000244141,5.322
freecell.pddl.5p_5a_2d.0,pfile5,1,18,0.00012207,6.314
freecell.pddl.5p_5a_2d.0,pfile6,1,19,0.00195312,10.503
freecell.pddl.5p_5a_2d.0,pfile7,1,18,6.10352e-05,9.886
freecell.pddl.5p_5a_2d.0,pfile8,1,23,3.05176e-05,20.3
freecell.pddl.5p_5a_2d.0,pfile9,1,16,0.000488281,16.637
freecell.pddl.5p_5a_2d.0,pfile10,1,19,0.00195312,30.432
freecell.pddl.5p_5a_3d.0,pfile1,1,12,0.015625,4.381
freecell.pddl.5p_5a_3d.0,pfile2,1,17,0.000976562,20.087
freecell.pddl.5p_5a_3d.0,pfile3,1,24,7.62939e-06,40.982
freecell.pddl.5p_5a_3d.0,pfile4,1,34,8.3819e-09,80.562
freecell.pddl.5p_5a_3d.0,pfile5,1,44,5.39568e-14,312.988
freecell.pddl.5p_5a_4d.0,pfile1,1,16,6.10352e-05,4.409
freecell.pddl.5p_5a_4d.0,pfile2,1,25,2.38419e-07,20.377
freecell.pddl.5p_5a_4d.0,pfile3,1,29,9.53674e-07,38.218
freecell.pddl.5p_5a_4d.0,pfile4,1,62,9.09495e-13,518.224
freecell.pddl.5p_5a_4d.0,pfile5,1,59,3.72529e-09,324.566
freecell.pddl.5p_5a_5d.0,pfile1,1,10,0.000732422,7.742
freecell.pddl.5p_5a_5d.0,pfile1,2,12,0.00146484,92.878
freecell.pddl.5p_5a_5d.0,pfile1,3,15,0.00292969,167.045
freecell.pddl.5p_5a_5d.0,pfile1,4,14,0.00585938,347.899
freecell.pddl.5p_5a_5d.0,pfile2,1,15,4.57764e-05,38.409
freecell.pddl.5p_5a_5d.0,pfile3,1,18,1.19209e-07,78.977
freecell.pddl.5p_5a_5d.0,pfile4,1,23,6.98492e-10,148.669
